image,CSI_A_equal,CSI_B_extent,CSI_C_width,CSI_D_extent_width
20160307_145113_1281_361,23.262463572978355,21.36502281399785,22.50357928334794,22.555080141904725
20160307_145113_1281_721,35.228579673932245,33.48349098357689,32.95336971031122,32.167550730121576
20160307_145113_1921_1081,2.1938144631777274,2.2543239624089177,2.3938144631777276,2.276070569004562
20160307_145113_1921_361,47.75671485230764,47.47647920275008,47.023994864129556,46.22145167019826
20160307_145113_1_361,12.260255865349695,12.550044720818121,14.415255865349694,14.697782403216605
20160307_145113_1_721,27.658377719788962,26.409221840998754,26.243916812655797,24.67286778807264
20160307_145113_641_721,42.96349953766121,42.03483397856483,41.73832052356291,40.55938209568839
20160307_145255_361_1,27.73273146582961,29.053472424724898,28.78857841844728,28.938195407441132
20160307_145255_361_1281,50.42820509107987,52.09596873140831,52.04600505156278,51.998046988110545
20160307_145255_361_1921,29.01773723628804,30.425285628477774,30.043167648843184,29.75620352607739
20160307_145255_361_641,32.06913417319687,32.973915177613335,34.43478459468487,34.26912405996998
20160307_145255_721_1,20.484385109316683,21.471197000871374,22.81438510931668,23.021131870562723
20160307_145255_721_641,23.99993892172426,24.16352938469754,25.523704801203767,25.36848919325585
20160307_145259_1281_361,35.911133765071504,37.9683866987124,37.648568300355464,37.97521047543776
20160307_145259_1921_361,37.02120374974934,37.88345875724759,38.930341347276034,38.45208670863147
20160307_145259_1921_721,21.60465580647813,21.15500926109214,21.649403104621324,20.739381402568576
20160307_145259_1_361,40.813247871015804,42.574887127920675,41.39452641505993,41.940208611423024
20160307_145259_641_361,28.418365379909087,28.377248229564874,29.1946000566576,29.17332198307515
20160307_145259_641_721,29.94316169528137,29.954737888239,30.843188427433503,31.066517166724967
20160308_072831_1281_361,50.060834471461405,50.824660589357826,50.360423261225485,50.55936445565605
20160308_072831_1921_361,34.817016570825544,33.080328408347285,36.02593258205636,36.33796046479782
20160308_072831_1921_721,29.43187700979184,30.54647850043074,30.816790454071906,30.20265547832891
20160308_072831_641_1,54.14658401300558,55.741958170155634,56.482847671724,57.01326598504552
20160308_072831_641_1081,38.58779251699473,38.214356611045524,38.824262478191606,38.983755612636955
20160308_072831_641_361,48.337004584943735,50.05071272568045,49.49275009651576,49.29441781517326
20160308_072831_641_721,28.224816792454433,28.421653354166455,28.532228240125,29.02537032871312
20160308_072844_1281_721,43.87117271148486,45.20936299274416,44.33229735471025,44.85106944525571
20160308_072844_1921_1,30.560907172182567,32.66803429934107,32.912573838849234,33.366313325396405
20160308_072844_1921_361,21.840331505385645,23.386893490592517,23.3958870609412,23.676500285833374
20160308_072844_1921_721,7.9770517142921324,8.109128723817225,9.440385047625465,9.572462057150558
20160308_072844_1_721,48.74059409598333,51.675121095864306,50.911208063781885,52.411412452062635
20160308_072844_641_721,58.826149288316145,61.61869896622488,60.964123480996854,62.390070401108986
20160308_072935_1281_361,1.0,1.0,1.2,1.2
20160308_072935_1281_721,40.29339090078158,41.13576244249762,40.60585722408123,40.40341204634695
20160308_072935_1921_361,48.9666874923229,49.697166795822426,50.11506693446771,49.966438605456624
20160308_072935_1921_721,40.276128490950605,37.6167792888251,41.64380319220635,41.94018831933132
20160308_072935_1_361,56.75678079395785,57.14205037141724,56.01112648717569,56.45171684809382
20160308_072935_641_361,61.066121066681276,61.91940717943542,61.1076034392345,61.48539322263575
20160308_072935_641_721,17.874256513827444,16.901958894715836,18.222911853367286,18.324165960425717
20160308_073014_1281_361,21.582407221641414,21.743888665969695,25.73740722164142,25.8988886659697
20160308_073014_1281_721,43.98752575072836,46.18406929170547,45.90373290664322,46.41736003737386
20160308_073014_1921_361,47.5428509299623,50.03447758683166,51.10069650114205,51.71962069312684
20160308_073014_1921_721,28.12455026129179,25.003238421743973,27.35060598205537,27.402682866188417
20160308_073014_1_361,34.51158202646315,36.6872672548099,38.599359804240926,40.136191633419585
20160308_073014_1_721,38.613475533332206,41.93411553433535,41.412364422221096,43.12983820644981
20160308_073014_641_721,60.257954589263065,64.53528987520576,63.31306765298355,65.761919226966
20160308_073213_1281_721,33.419231006113385,33.9170943395917,34.956332128365666,33.97690922734278
20160308_073213_1921_1081,35.309914579185985,36.7947095206771,37.46110067315365,37.1373715806179
20160308_073213_1_1,37.92603874277583,39.24903303012988,41.10107895723078,41.72785025112998
20160308_073213_1_361,26.970436508321665,28.791293594304555,28.944880952766113,29.16695226751201
20160308_073213_641_361,1.441666666666665,1.441666666666665,1.7299999999999978,1.7299999999999978
20160308_073213_641_721,39.518567543624364,41.32069627708106,42.31722271712599,42.57735671036519
20160308_073356_1281_1081,15.332953261929505,16.159482770596444,16.707953261929504,16.669421626877483
20160308_073356_1281_361,29.2032935427843,28.827956399306863,31.838564043937446,32.00808621163295
20160308_073356_1281_721,18.896466171932612,18.76358120803674,19.53601216534754,19.52564435625782
20160308_073356_641_1,39.43337980284358,38.00021843513933,37.989271120871514,37.95970958192162
20160308_073356_641_1081,4.537587223665097,4.556215779509229,5.426476112553986,5.445104668398117
20160308_073356_641_361,13.4495540466692,13.976490609265694,14.826776268891424,14.56796080697279
20160308_073356_641_721,8.038101614056863,8.137388603534902,9.546434947390194,9.645721936868235
20160308_074702_1281_361,65.94167690867545,70.19271174183194,70.19271174183194,72.75334152694035
20160308_074702_1281_721,6.322222222222222,6.322222222222222,7.586666666666667,7.586666666666667
20160308_074702_1921_361,57.035421113063165,61.57390953984056,60.472545995383584,63.19106397936447
20160308_074702_1_1081,10.431893493061745,10.889300166112955,11.739671270839521,11.875883696107373
20160308_074702_1_361,51.43651369456956,54.15859496087837,54.29984432978194,55.26448999562628
20160308_074702_1_721,34.3291851816769,35.7768128425353,37.48474073723245,36.66971457816943
20160308_074702_641_361,55.733650402008564,58.93049520691393,60.31433750133759,61.81923573275952
20160308_074702_641_721,43.635766035844874,44.91940740658726,47.99080720501955,48.76581323181133
20160308_155720_1281_1,47.590101648946444,46.99138957687716,46.38620078870247,45.31579222883988
20160308_155720_1281_1081,55.21064214480978,54.5381073976752,56.08885448609801,54.033686205668864
20160308_155720_1281_361,27.69649003190637,27.817847779106085,27.309342734427332,26.014202114882607
20160308_155720_1281_721,61.215283071020274,62.66397397610004,60.64643354979147,59.21619619832226
20160308_155720_1921_1,48.22336042161719,47.65915109183033,46.764110366409476,45.164325343691004
20160308_155720_1921_361,16.60912162660042,13.831138553702596,14.015592484403635,13.891722773211587
20160308_155720_1921_721,23.08226738111471,23.158686185209316,22.990209503514762,21.73165615716977
20160308_155720_1_1,44.63910985823549,44.581928880598845,43.37891337691728,42.203985560618186
20160308_155720_1_1081,7.399367268301374,7.495519456627689,7.399367268301374,6.111798191293728
20160308_155720_1_361,4.85451562010459,4.9365298552366195,5.743404508993478,5.825418744125508
20160308_155720_641_1,29.32353026207477,28.548934930167526,28.405665081782182,27.8253639064305
20160308_155720_641_1081,37.992648642890344,37.31786432190049,36.97293992372572,34.54618993288406
20160308_155720_641_361,40.95401250884293,39.50703251193715,39.434953198333204,39.02736863428222
20160308_155720_641_721,45.712480648592106,45.676272594321865,45.00452560011724,42.44458961839403
20160308_155828_1281_721,28.23979441179254,27.889199856703062,28.313178685649326,27.246100093763726
20160308_155828_1921_361,11.863219896758915,12.066613632485772,13.415442118981137,13.001807833305293
20160308_155828_1921_721,27.98022394945176,27.538542190413594,29.296718683549862,28.378937284399985
20160308_155828_1_361,10.64630545343988,10.994307566295856,10.867972120106547,9.65638192179719
20160308_155828_1_721,1.4382462847865976,1.4382462847865976,1.4382462847865976,1.1505970278292783
20160308_155828_641_721,28.885860638106198,27.316939339961582,27.01663434296664,25.3048540600304
20160308_160053_1281_361,40.702342635218315,42.56564299410906,42.3395425003953,42.791852873379966
20160308_160053_1921_361,39.02971509376803,40.765163384279916,40.462175240446186,40.80530391823744
20160308_160053_1_361,16.33271636726552,16.606987957032903,18.84271636726552,18.63471627334718
20160308_160053_1_721,41.802976374384194,44.925496942598244,45.13075415216197,46.342977791491016
20160308_160053_641_361,32.9639448640646,34.9588147619798,35.51950041962015,35.47200679819319
20160308_160053_641_721,4.785273847224487,4.785273847224487,5.6741627361133755,5.605996855557367
20160310_114446_641_1,55.638051362565065,57.58237614812486,57.56792155389091,59.272683611853296
20160310_114446_641_1081,35.04336314008377,36.63734955548993,37.35365476129747,38.58208010045195
20160310_114446_641_361,66.19211072347584,66.67821090570472,67.44047376104531,68.56027397921058
20160310_114446_641_721,64.88658976698886,65.58713035302922,67.5768445941348,67.36762110915774
20160316_141721_1281_721,25.00138007828618,26.046066479545093,25.036291613126803,23.44065379546551
20160316_141721_1921_361,14.068136645683712,14.558615470885632,15.465358867905934,15.029911411395252
20160316_141721_1921_721,17.18270994738039,17.229118103963536,17.45757328962997,16.569257586571435
20160316_141721_1_721,30.5771629283556,30.248423222782282,29.976720602558736,29.005135583131565
20160316_141721_641_721,30.597607969358254,29.815900088012587,29.277222652781493,28.21544124594878
20160316_142009_1281_361,36.36115481881227,36.41401950636139,36.55313484109459,35.921804296694525
20160316_142009_1281_721,2.96029634183699,2.96029634183699,3.515851897392546,3.479348184580703
20160316_142009_1921_1,8.333333333333332,8.333333333333332,10.0,10.0
20160316_142009_1921_361,55.11687186716859,58.47274703311713,60.116871867168584,60.805247825631945
20160316_142009_1921_721,5.262849200173765,5.262849200173765,6.128404755729321,5.941390471250123
20160316_142009_1_361,38.89960452106449,39.466059356946204,39.10588446813151,38.93781117225876
20160316_142009_641_361,39.71472336535668,39.77646990408885,40.60714222663342,39.88821182497399
20160316_142014_1281_361,35.04380004328787,31.92457678029047,31.852714983572227,30.307652516955674
20160316_142014_1921_361,61.78974205466915,60.71476307311937,62.68394418294695,60.95565364630238
20160316_142014_1_1081,12.890841252623641,11.604204622922937,11.432660466897614,10.655761314149558
20160316_142014_641_1081,26.59486646691286,22.931971440677938,23.168340882914958,22.48759873350069
20160316_142014_641_361,19.482835082938784,16.77777227095413,16.691400662221202,15.759011283816887
20160316_142014_641_721,7.726954023694136,6.81749632109846,6.81749632109846,6.181563218955309
20160316_142223_361_1,25.92269672687838,26.231682713165572,26.14145373161545,24.918615344602955
20160316_142223_361_1281,24.01327103093644,22.662040468521187,22.268176214815462,19.998345332160604
20160316_142223_361_1921,19.83438410307887,19.669241513013215,19.282430248418763,17.441129811652015
20160316_142223_361_641,28.537964011739337,26.40149648813584,25.919484971573027,24.145505353628195
20160316_142223_721_641,9.106556667267759,7.510896241977484,7.643674019755261,7.550800889369763
20160316_142226_1281_361,43.1820164732446,41.80081183451459,44.6366191355013,44.42955413217781
20160316_142226_1281_721,23.58158812684198,23.750011514985363,24.964147522861374,23.979220707943778
20160316_142226_1921_721,54.22034711930267,55.55286284553015,54.42761831449553,54.05787786862247
20160316_142226_1_361,55.33471102511096,53.19532773263496,52.208888604639114,50.505091520524914
20160316_142226_641_361,34.04352817496116,31.1246633443517,31.268861969880724,30.408647511133115
20160316_142226_641_721,14.755336434819075,14.370954074385217,14.749113322632034,14.603506206917178
20160316_142449_1281_721,69.01624041542341,68.43835924339706,67.15237252206643,66.30941021944444
20160316_142449_1921_361,33.87140350570157,30.842992505212187,31.765449541456235,31.91887539873982
20160316_142449_1921_721,39.668838894496766,39.64157137658853,39.24636700061511,39.178813200877585
20160316_142449_1_361,53.30229366642969,52.66198063805771,52.529529304539444,51.51340426684698
20160316_142449_641_361,36.65011822272964,34.17867454008866,34.584049957779136,34.28712152058052
20160316_142449_641_721,48.91652152203608,44.941013723434516,45.6687437442583,44.686646064870175
20160316_143433_1281_1,15.877564296838154,13.584711145535271,13.57956223464356,12.71234925925394
20160316_143433_1281_721,25.9580948149513,25.47863575878171,24.82561028556171,22.69030457617883
20160316_143433_1921_1,17.753550932468126,15.595507242276124,15.5480852949063,14.91768464071415
20160316_143433_1921_1081,33.11948834190003,29.976068937336507,29.738503710396934,28.035165571843613
20160316_143433_1921_721,26.599721148860795,25.430367222664348,25.053148277180103,23.274214810057114
20160316_143433_1_361,51.107541511350306,47.171722090536,46.57342979087896,43.860395586172096
20160316_143433_641_1,30.799672805362416,25.954602515283593,25.799672805362416,24.949597664132284
20160316_143433_641_361,45.85912276012784,42.73006681216607,42.54865026518786,40.24124241316982
20160316_143433_641_721,35.06261951998325,30.42743021290787,30.32859216352744,29.221105048080798
20160316_143603_1281_1,34.1450261389662,31.534382969445197,31.04447175398004,28.64695445321439
20160316_143603_1281_361,56.55365090880985,54.42189025173016,53.09907215605569,49.93300136284129
20160316_143603_1281_721,54.34024104555837,52.81739244539779,51.977301438637234,49.59681929441224
